Id,Index,Date,Time,Latitude,Longitude,A,Spin,Knots,Acceleration,deltaSpin,deltaVelocity,isCurve
0,0,10620,120739,40.20206537,-89.71796,4257,0,0.1,0.051,0,0,0
1,0,10620,120740,40.2020663,-89.71796,4227,0,0.2,0.051,0,0.1,0
2,0,10620,120741,40.20206722,-89.71796,4203,0,0.2,0,0,0,0
3,0,10620,120742,40.20206769,-89.71796,4212,0,0.1,-0.051,0,-0.1,0
4,0,10620,120743,40.20206769,-89.71796,4220,0,0,-0.051,0,-0.1,0
5,0,10620,120744,40.20206815,-89.71796,4212,0,0.1,0.051,0,0.1,0
6,0,10620,120745,40.20206861,-89.71796,4203,0,0.1,0,0,0,0
7,0,10620,120746,40.20206861,-89.71796,4185,0,0,-0.051,0,-0.1,0
8,0,10620,120747,40.20206907,-89.71796,4293,0,0.1,0.051,0,0.1,0
9,0,10620,120748,40.20207,-89.71796,4248,0,0.2,0.051,0,0.1,0
10,1,10620,120749,40.20211722,-89.71802,4260,0,0.1,-0.051,0,-0.1,0
11,1,10620,120750,40.20211815,-89.71802,4190,0,0.2,0.051,0,0.1,0
12,1,10620,120751,40.20211861,-89.71802,4170,0,0.1,-0.051,0,-0.1,0
13,1,10620,120752,40.20211861,-89.71802,4171,0,0,-0.051,0,-0.1,0
14,1,10620,120753,40.20211907,-89.71802,4175,0,0.1,0.051,0,0.1,0
15,1,10620,120754,40.20211907,-89.71802,4238,0,0,-0.051,0,-0.1,0
16,1,10620,120755,40.20211954,-89.71802,4245,0,0.1,0.051,0,0.1,0
17,1,10620,120756,40.20211954,-89.71802,4227,0,0,-0.051,0,-0.1,0
18,1,10620,120757,40.20211954,-89.71802,4227,0,0,0,0,0,0
19,1,10620,120758,40.20212,-89.71802,4190,0,0.1,0.051,0,0.1,0
20,2,10620,120803,40.20211861,-89.71802,4218,0,0.1,0,0,0,0
21,2,10620,120804,40.20211861,-89.71802,4171,0,0,-0.051,0,-0.1,0
22,2,10620,120805,40.20211861,-89.71802,4265,0,0,0,0,0,0
23,2,10620,120806,40.20211861,-89.71802,4232,0,0,0,0,0,0
24,2,10620,120807,40.20211861,-89.71802,4282,0,0,0,0,0,0
25,2,10620,120808,40.20211907,-89.71802,4165,0,0.1,0.051,0,0.1,0
26,2,10620,120809,40.20211907,-89.71802,4257,0,0,-0.051,0,-0.1,0
27,2,10620,120810,40.20211954,-89.71802,4289,0,0.1,0.051,0,0.1,0
28,2,10620,120811,40.20211954,-89.71802,4168,0,0,-0.051,0,-0.1,0
29,2,10620,120812,40.20212,-89.71802,4326,0,0.1,0.051,0,0.1,0
30,3,10620,120813,40.20211722,-89.71802,4210,0,0,-0.051,0,-0.1,0
31,3,10620,120814,40.20211722,-89.71802,4306,0,0,0,0,0,0
32,3,10620,120815,40.20211722,-89.71802,4278,0,0,0,0,0,0
33,3,10620,120816,40.20211722,-89.71802,4334,0,0,0,0,0,0
34,3,10620,120817,40.20211769,-89.71802,4249,0,0.1,0.051,0,0.1,0
35,3,10620,120818,40.20211815,-89.71802,4223,0,0.1,0,0,0,0
36,3,10620,120819,40.20211861,-89.71802,4205,0,0.1,0,0,0,0
37,3,10620,120820,40.20211907,-89.71802,4336,0,0.1,0,0,0,0
38,3,10620,120821,40.20211954,-89.71802,4236,0,0.1,0,0,0,0
39,3,10620,120822,40.20212,-89.71802,4353,0,0.1,0,0,0,0
40,4,10620,120823,40.20211676,-89.71804,4219,0,0,-0.051,0,-0.1,0
41,4,10620,120824,40.20211676,-89.71804,4325,0,0,0,0,0,0
42,4,10620,120825,40.20211676,-89.71804,4208,0,0,0,0,0,0
43,4,10620,120826,40.20211722,-89.71804,4244,0,0.1,0.051,0,0.1,0
44,4,10620,120827,40.20211722,-89.71804,4245,0,0,-0.051,0,-0.1,0
45,4,10620,120828,40.20211769,-89.71804,4209,0,0.1,0.051,0,0.1,0
46,4,10620,120829,40.20211815,-89.71804,4254,0,0.1,0,0,0,0
47,4,10620,120830,40.20211861,-89.71804,4250,0,0.1,0,0,0,0
48,4,10620,120831,40.20211954,-89.71804,4374,0,0.2,0.051,0,0.1,0
49,4,10620,120832,40.20212,-89.71804,4191,0,0.1,-0.051,0,-0.1,0
50,5,10620,120837,40.20211861,-89.71804,4193,0,0,-0.051,0,-0.1,0
51,5,10620,120838,40.20211907,-89.71804,4144,0,0.1,0.051,0,0.1,0
52,5,10620,120839,40.20211907,-89.71804,4189,0,0,-0.051,0,-0.1,0
53,5,10620,120840,40.20211954,-89.71804,4232,0,0.1,0.051,0,0.1,0
54,5,10620,120841,40.20212,-89.71804,4238,0,0.1,0,0,0,0
55,5,10620,120842,40.20212,-89.71804,4243,0,0,-0.051,0,-0.1,0
56,5,10620,120843,40.20212,-89.71804,4243,0,0,0,0,0,0
57,5,10620,120844,40.20212,-89.71804,4262,0,0,0,0,0,0
58,5,10620,120845,40.20212,-89.71804,4232,0,0,0,0,0,0
59,5,10620,120846,40.20212,-89.71804,4220,0,0,0,0,0,0
60,6,10620,120847,40.20210907,-89.71804,4286,0,0,0,0,0,0
61,6,10620,120848,40.20210954,-89.71804,4151,0,0.1,0.051,0,0.1,0
62,6,10620,120849,40.20210954,-89.71804,4188,0,0,-0.051,0,-0.1,0
63,6,10620,120850,40.20211,-89.71804,4194,0,0.1,0.051,0,0.1,0
64,6,10620,120851,40.20211,-89.71804,4236,0,0,-0.051,0,-0.1,0
65,6,10620,120852,40.20211,-89.71804,4333,0,0,0,0,0,0
66,6,10620,120853,40.20211,-89.71804,4371,0,0,0,0,0,0
67,6,10620,120854,40.20211,-89.71804,4404,0,0,0,0,0,0
68,6,10620,120855,40.20211,-89.71804,4380,0,0,0,0,0,0
69,6,10620,120856,40.20211,-89.71804,4297,0,0,0,0,0,0
70,7,10620,120857,40.20209861,-89.71804,4200,0,0,0,0,0,0
71,7,10620,120858,40.20209907,-89.71804,4185,0,0.1,0.051,0,0.1,0
72,7,10620,120859,40.20209907,-89.71804,4164,0,0,-0.051,0,-0.1,0
73,7,10620,120900,40.20209954,-89.71804,4321,0,0.1,0.051,0,0.1,0
74,7,10620,120901,40.20209954,-89.71804,4392,0,0,-0.051,0,-0.1,0
75,7,10620,120902,40.2021,-89.71804,4354,0,0.1,0.051,0,0.1,0
76,7,10620,120903,40.2021,-89.71804,4336,0,0,-0.051,0,-0.1,0
77,7,10620,120904,40.2021,-89.71804,4184,0,0,0,0,0,0
78,7,10620,120905,40.2021,-89.71804,4207,0,0,0,0,0,0
79,7,10620,120906,40.2021,-89.71804,4357,0,0,0,0,0,0
80,8,10620,120911,40.20208815,-89.71804,4363,0,0,0,0,0,0
81,8,10620,120912,40.20208861,-89.71804,4309,0,0.1,0.051,0,0.1,0
82,8,10620,120913,40.20208907,-89.71804,4244,0,0.1,0,0,0,0
83,8,10620,120914,40.20208907,-89.71804,4273,0,0,-0.051,0,-0.1,0
84,8,10620,120915,40.20208907,-89.71804,4263,0,0,0,0,0,0
85,8,10620,120916,40.20208907,-89.71804,4286,0,0,0,0,0,0
86,8,10620,120917,40.20208907,-89.71804,4177,0,0,0,0,0,0
87,8,10620,120918,40.20208954,-89.71804,4213,0,0.1,0.051,0,0.1,0
88,8,10620,120919,40.20208954,-89.71804,4329,0,0,-0.051,0,-0.1,0
89,8,10620,120920,40.20209,-89.71804,4169,0,0.1,0.051,0,0.1,0
90,9,10620,120921,40.20209,-89.71804,4352,0,0,-0.051,0,-0.1,0
91,9,10620,120922,40.20209,-89.71804,4175,0,0,0,0,0,0
92,9,10620,120923,40.20209,-89.71804,4347,0,0,0,0,0,0
93,9,10620,120924,40.20209,-89.71804,4283,0,0,0,0,0,0
94,9,10620,120925,40.20209,-89.71804,4264,0,0,0,0,0,0
95,9,10620,120926,40.20209,-89.71804,4250,0,0,0,0,0,0
96,9,10620,120927,40.20209,-89.71804,4317,0,0,0,0,0,0
97,9,10620,120928,40.20209,-89.71804,4241,0,0,0,0,0,0
98,9,10620,120929,40.20209,-89.71804,4281,0,0,0,0,0,0
99,9,10620,120930,40.20209,-89.71804,4235,0,0,0,0,0,0
100,10,10620,120931,40.20209,-89.71804,4223,0,0.1,0.051,0,0.1,0
101,10,10620,120932,40.20209,-89.71804,4347,0,0,-0.051,0,-0.1,0
102,10,10620,120933,40.20209,-89.71804,4369,0,0,0,0,0,0
103,10,10620,120934,40.20209,-89.71804,4225,0,0,0,0,0,0
104,10,10620,120935,40.20209,-89.71804,4371,0,0,0,0,0,0
105,10,10620,120936,40.20209,-89.71804,4214,0,0,0,0,0,0
106,10,10620,120937,40.20209,-89.71804,4281,0,0,0,0,0,0
107,10,10620,120938,40.20209,-89.71804,4312,0,0,0,0,0,0
108,10,10620,120939,40.20209,-89.71804,4298,0,0,0,0,0,0
109,10,10620,120940,40.20209,-89.71804,4269,0,0,0,0,0,0
110,11,10620,120946,40.20208954,-89.71804,4276,0,0,0,0,0,0
111,11,10620,120947,40.20208954,-89.71804,4278,0,0,0,0,0,0
112,11,10620,120948,40.20209,-89.71804,4350,0,0.1,0.051,0,0.1,0
113,11,10620,120949,40.20209,-89.71804,4277,0,0,-0.051,0,-0.1,0
114,11,10620,120950,40.20209,-89.71804,4222,0,0,0,0,0,0
115,11,10620,120951,40.20209,-89.71804,4254,0,0,0,0,0,0
116,11,10620,120952,40.20209,-89.71804,4390,0,0,0,0,0,0
117,11,10620,120953,40.20209,-89.71804,4321,0,0,0,0,0,0
118,11,10620,120954,40.20209,-89.71804,4279,0,0,0,0,0,0
119,11,10620,120955,40.20209,-89.71804,4422,0,0,0,0,0,0
120,12,10620,120956,40.20207954,-89.71804,4246,0,0,0,0,0,0
121,12,10620,120957,40.20207954,-89.71804,4271,0,0,0,0,0,0
122,12,10620,120958,40.20207954,-89.71804,4248,0,0,0,0,0,0
123,12,10620,120959,40.20207954,-89.71804,4217,0,0,0,0,0,0
124,12,10620,121000,40.20207954,-89.71804,4285,0,0,0,0,0,0
125,12,10620,121001,40.20208,-89.71804,4262,0,0.1,0.051,0,0.1,0
126,12,10620,121002,40.20208,-89.71804,4268,0,0,-0.051,0,-0.1,0
127,12,10620,121003,40.20208,-89.71804,4245,0,0,0,0,0,0
128,12,10620,121004,40.20208,-89.71804,4281,0,0,0,0,0,0
129,12,10620,121005,40.20208,-89.71804,4166,0,0,0,0,0,0
130,13,10620,121006,40.20207,-89.71804,4365,0,0,0,0,0,0
131,13,10620,121007,40.20207,-89.71804,4346,0,0,0,0,0,0
132,13,10620,121008,40.20207,-89.71804,4268,0,0,0,0,0,0
133,13,10620,121009,40.20207,-89.71804,4360,0,0,0,0,0,0
134,13,10620,121010,40.20207,-89.71804,4226,0,0,0,0,0,0
135,13,10620,121011,40.20207,-89.71804,4272,0,0,0,0,0,0
136,13,10620,121012,40.20207,-89.71804,4299,0,0,0,0,0,0
137,13,10620,121013,40.20207,-89.71804,4290,0,0,0,0,0,0
138,13,10620,121014,40.20207,-89.71804,4368,0,0,0,0,0,0
139,13,10620,121015,40.20207,-89.71804,4320,0,0,0,0,0,0
140,14,10620,121020,40.20206907,-89.71804,4413,0,0,0,0,0,0
141,14,10620,121021,40.20206954,-89.71804,4358,0,0.1,0.051,0,0.1,0
142,14,10620,121022,40.20206954,-89.71804,4296,0,0,-0.051,0,-0.1,0
143,14,10620,121023,40.20206954,-89.71804,4265,0,0,0,0,0,0
144,14,10620,121024,40.20206954,-89.71804,4209,0,0,0,0,0,0
145,14,10620,121025,40.20206954,-89.71804,4274,0,0,0,0,0,0
146,14,10620,121026,40.20206954,-89.71804,4285,0,0,0,0,0,0
147,14,10620,121027,40.20206954,-89.71804,4269,0,0,0,0,0,0
148,14,10620,121028,40.20207,-89.71804,4338,0,0.1,0.051,0,0.1,0
149,14,10620,121029,40.20207,-89.71804,4156,0,0,-0.051,0,-0.1,0
150,15,10620,121030,40.20207,-89.71804,4239,0,0,0,0,0,0
151,15,10620,121031,40.20207,-89.71804,4308,0,0,0,0,0,0
152,15,10620,121032,40.20207,-89.71804,4262,0,0,0,0,0,0
153,15,10620,121033,40.20207,-89.71804,4331,0,0,0,0,0,0
154,15,10620,121034,40.20207,-89.71804,4182,0,0,0,0,0,0
155,15,10620,121035,40.20207,-89.71804,4296,0,0,0,0,0,0
156,15,10620,121036,40.20207,-89.71804,4200,0,0,0,0,0,0
157,15,10620,121037,40.20207,-89.71804,4279,0,0,0,0,0,0
158,15,10620,121038,40.20207,-89.71804,4300,0,0,0,0,0,0
159,15,10620,121039,40.20207,-89.71804,4234,0,0,0,0,0,0
160,16,10620,121040,40.20209,-89.71804,4292,0,0,0,0,0,0
161,16,10620,121041,40.20209,-89.71804,4224,0,0,0,0,0,0
162,16,10620,121042,40.20209,-89.71804,4379,0,0,0,0,0,0
163,16,10620,121043,40.20209,-89.71804,4326,0,0,0,0,0,0
164,16,10620,121044,40.20209,-89.71804,4270,0,0,0,0,0,0
165,16,10620,121045,40.20209,-89.71804,4102,0,0,0,0,0,0
166,16,10620,121046,40.20209,-89.71804,4368,0,0,0,0,0,0
167,16,10620,121047,40.20209,-89.71804,4257,0,0,0,0,0,0
168,16,10620,121048,40.20209,-89.71804,4280,0,0,0,0,0,0
169,16,10620,121049,40.20209,-89.71804,4279,0,0,0,0,0,0
170,17,10620,121055,40.20209,-89.71804,4275,0,0,0,0,0,0
171,17,10620,121056,40.20209,-89.71804,4270,0,0,0,0,0,0
172,17,10620,121057,40.20209,-89.71804,4312,0,0,0,0,0,0
173,17,10620,121058,40.20209,-89.71804,4182,0,0,0,0,0,0
174,17,10620,121059,40.20209,-89.71804,4227,0,0,0,0,0,0
175,17,10620,121100,40.20209,-89.71804,4250,0,0,0,0,0,0
176,17,10620,121101,40.20209,-89.71804,4245,0,0,0,0,0,0
177,17,10620,121102,40.20209,-89.71804,4244,0,0,0,0,0,0
178,17,10620,121103,40.20209,-89.71804,4216,0,0,0,0,0,0
179,17,10620,121104,40.20209,-89.71804,4258,0,0,0,0,0,0
180,18,10620,121105,40.20209,-89.71802,4244,0,0.1,0.051,0,0.1,0
181,18,10620,121106,40.20209,-89.71802,4259,0,0,-0.051,0,-0.1,0
182,18,10620,121107,40.20209,-89.71802,4427,0,0,0,0,0,0
183,18,10620,121108,40.20209,-89.71802,4283,0,0,0,0,0,0
184,18,10620,121109,40.20209,-89.71802,4311,0,0,0,0,0,0
185,18,10620,121110,40.20209,-89.71802,4326,0,0,0,0,0,0
186,18,10620,121111,40.20209,-89.71802,4227,0,0,0,0,0,0
187,18,10620,121112,40.20209,-89.71802,4264,0,0,0,0,0,0
188,18,10620,121113,40.20209,-89.71802,4342,0,0,0,0,0,0
189,18,10620,121114,40.20209,-89.71802,4291,0,0,0,0,0,0
190,19,10620,121115,40.2021,-89.718,4353,0,0,0,0,0,0
191,19,10620,121116,40.2021,-89.718,4220,0,0,0,0,0,0
192,19,10620,121117,40.2021,-89.718,4280,0,0,0,0,0,0
193,19,10620,121118,40.2021,-89.718,4302,0,0,0,0,0,0
194,19,10620,121119,40.2021,-89.718,4203,0,0,0,0,0,0
195,19,10620,121120,40.2021,-89.718,4231,0,0,0,0,0,0
196,19,10620,121121,40.2021,-89.718,4352,0,0,0,0,0,0
197,19,10620,121122,40.2021,-89.718,4180,0,0,0,0,0,0
198,19,10620,121123,40.2021,-89.718,4207,0,0,0,0,0,0
199,19,10620,121124,40.2021,-89.718,4231,0,0,0,0,0,0
200,20,10620,121129,40.20211,-89.718,4234,0,0,0,0,0,0
201,20,10620,121130,40.20211,-89.718,4246,0,0,0,0,0,0
202,20,10620,121131,40.20211,-89.718,4273,0,0,0,0,0,0
203,20,10620,121132,40.20211,-89.718,4217,0,0,0,0,0,0
204,20,10620,121133,40.20211,-89.718,4264,0,0,0,0,0,0
205,20,10620,121134,40.20211,-89.718,4336,0,0,0,0,0,0
206,20,10620,121135,40.20211,-89.718,4306,0,0,0,0,0,0
207,20,10620,121136,40.20211,-89.718,4236,0,0,0,0,0,0
208,20,10620,121137,40.20211,-89.718,4391,0,0,0,0,0,0
209,20,10620,121138,40.20211,-89.718,4218,0,0,0,0,0,0
210,21,10620,121139,40.20209,-89.718,4275,0,0,0,0,0,0
211,21,10620,121140,40.20209,-89.718,4209,0,0,0,0,0,0
212,21,10620,121141,40.20209,-89.718,4256,0,0,0,0,0,0
213,21,10620,121142,40.20209,-89.718,4236,0,0,0,0,0,0
214,21,10620,121143,40.20209,-89.718,4173,0,0,0,0,0,0
215,21,10620,121144,40.20209,-89.718,4230,0,0,0,0,0,0
216,21,10620,121145,40.20209,-89.718,4291,0,0,0,0,0,0
217,21,10620,121146,40.20209,-89.718,4269,0,0,0,0,0,0
218,21,10620,121147,40.20209,-89.718,4166,0,0,0,0,0,0
219,21,10620,121148,40.20209,-89.718,4347,0,0,0,0,0,0
220,22,10620,121149,40.20208954,-89.71798,4320,0,0,0,0,0,0
221,22,10620,121150,40.20208954,-89.71798,4234,0,0,0,0,0,0
222,22,10620,121151,40.20208954,-89.71798,4135,0,0,0,0,0,0
223,22,10620,121152,40.20208954,-89.71798,4370,0,0,0,0,0,0
224,22,10620,121153,40.20208954,-89.71798,4272,0,0,0,0,0,0
225,22,10620,121154,40.20208954,-89.71798,4219,0,0,0,0,0,0
226,22,10620,121155,40.20208954,-89.71798,4189,0,0,0,0,0,0
227,22,10620,121156,40.20208954,-89.71798,4276,0,0,0,0,0,0
228,22,10620,121157,40.20208954,-89.71798,4255,0,0,0,0,0,0
229,22,10620,121158,40.20209,-89.71798,4368,0,0.1,0.051,0,0.1,0
230,23,10620,121203,40.20208954,-89.71798,4331,0,0,-0.051,0,-0.1,0
231,23,10620,121204,40.20208954,-89.71798,4177,0,0,0,0,0,0
232,23,10620,121205,40.20208954,-89.71798,4334,0,0,0,0,0,0
233,23,10620,121206,40.20208954,-89.71798,4303,0,0,0,0,0,0
234,23,10620,121207,40.20208954,-89.71798,4204,0,0,0,0,0,0
235,23,10620,121208,40.20209,-89.71798,4189,0,0.1,0.051,0,0.1,0
236,23,10620,121209,40.20209,-89.71798,4234,0,0,-0.051,0,-0.1,0
237,23,10620,121210,40.20209,-89.71798,4297,0,0,0,0,0,0
238,23,10620,121211,40.20209,-89.71798,4201,0,0,0,0,0,0
239,23,10620,121212,40.20209,-89.71798,4106,0,0,0,0,0,0
240,24,10620,121213,40.20209,-89.71798,4242,0,0,0,0,0,0
241,24,10620,121214,40.20209,-89.71798,4193,0,0,0,0,0,0
242,24,10620,121215,40.20209,-89.71798,4266,0,0,0,0,0,0
243,24,10620,121216,40.20209,-89.71798,4230,0,0,0,0,0,0
244,24,10620,121217,40.20209,-89.71798,4255,0,0,0,0,0,0
245,24,10620,121218,40.20209,-89.71798,4184,0,0,0,0,0,0
246,24,10620,121219,40.20209,-89.71798,4252,0,0,0,0,0,0
247,24,10620,121220,40.20209,-89.71798,4235,0,0,0,0,0,0
248,24,10620,121221,40.20209,-89.71798,4239,0,0,0,0,0,0
249,24,10620,121222,40.20209,-89.71798,4273,0,0,0,0,0,0
250,25,10620,121223,40.20209,-89.718,4307,0,0,0,0,0,0
251,25,10620,121224,40.20209,-89.718,4315,0,0,0,0,0,0
252,25,10620,121225,40.20209,-89.718,4327,0,0,0,0,0,0
253,25,10620,121226,40.20209,-89.718,4318,0,0,0,0,0,0
254,25,10620,121227,40.20209,-89.718,4226,0,0,0,0,0,0
255,25,10620,121228,40.20209,-89.718,4221,0,0,0,0,0,0
256,25,10620,121229,40.20209,-89.718,4218,0,0,0,0,0,0
257,25,10620,121230,40.20209,-89.718,4245,0,0,0,0,0,0
258,25,10620,121231,40.20209,-89.718,4369,0,0,0,0,0,0
259,25,10620,121232,40.20209,-89.718,4355,0,0,0,0,0,0
260,26,10620,121238,40.20209,-89.718,4271,0,0,0,0,0,0
261,26,10620,121239,40.20209,-89.718,4265,0,0,0,0,0,0
262,26,10620,121240,40.20209,-89.718,4293,0,0,0,0,0,0
263,26,10620,121241,40.20209,-89.718,4221,0,0,0,0,0,0
264,26,10620,121242,40.20209,-89.718,4233,0,0,0,0,0,0
265,26,10620,121243,40.20209,-89.718,4191,0,0,0,0,0,0
266,26,10620,121244,40.20209,-89.718,4206,0,0,0,0,0,0
267,26,10620,121245,40.20209,-89.718,4358,0,0,0,0,0,0
268,26,10620,121246,40.20209,-89.718,4198,0,0,0,0,0,0
269,26,10620,121247,40.20209,-89.718,4220,0,0,0,0,0,0
270,27,10620,121248,40.20208,-89.718,4251,0,0,0,0,0,0
271,27,10620,121249,40.20208,-89.718,4211,0,0,0,0,0,0
272,27,10620,121250,40.20208,-89.718,4292,0,0,0,0,0,0
273,27,10620,121251,40.20208,-89.718,4215,0,0,0,0,0,0
274,27,10620,121252,40.20208,-89.718,4249,0,0,0,0,0,0
275,27,10620,121253,40.20208,-89.718,4299,0,0,0,0,0,0
276,27,10620,121254,40.20208,-89.718,4261,0,0,0,0,0,0
277,27,10620,121255,40.20208,-89.718,4176,0,0,0,0,0,0
278,27,10620,121256,40.20208,-89.718,4265,0,0,0,0,0,0
279,27,10620,121257,40.20208,-89.718,4329,0,0,0,0,0,0
280,28,10620,121258,40.20208,-89.718,4192,0,0,0,0,0,0
281,28,10620,121259,40.20208,-89.718,4288,0,0,0,0,0,0
282,28,10620,121300,40.20208,-89.718,4268,0,0,0,0,0,0
283,28,10620,121301,40.20208,-89.718,4304,0,0,0,0,0,0
284,28,10620,121302,40.20208,-89.718,4230,0,0,0,0,0,0
285,28,10620,121303,40.20208,-89.718,4247,0,0,0,0,0,0
286,28,10620,121304,40.20208,-89.718,4287,0,0,0,0,0,0
287,28,10620,121305,40.20208,-89.718,4404,0,0,0,0,0,0
288,28,10620,121306,40.20208,-89.718,4211,0,0,0,0,0,0
289,28,10620,121307,40.20208,-89.718,4357,0,0,0,0,0,0
290,29,10620,121312,40.20207954,-89.718,4329,0,0,0,0,0,0
291,29,10620,121313,40.20207954,-89.718,4222,0,0,0,0,0,0
292,29,10620,121314,40.20207954,-89.718,4280,0,0,0,0,0,0
293,29,10620,121315,40.20207954,-89.718,4384,0,0,0,0,0,0
294,29,10620,121316,40.20208,-89.718,4350,0,0.1,0.051,0,0.1,0
295,29,10620,121317,40.20208,-89.718,4243,0,0,-0.051,0,-0.1,0
296,29,10620,121318,40.20208,-89.718,4362,0,0,0,0,0,0
297,29,10620,121319,40.20208,-89.718,4292,0,0,0,0,0,0
298,29,10620,121320,40.20208,-89.718,4340,0,0,0,0,0,0
299,29,10620,121321,40.20208,-89.718,4168,0,0,0,0,0,0
300,30,10620,121322,40.20209,-89.718,4349,0,0,0,0,0,0
301,30,10620,121323,40.20209,-89.718,4233,0,0,0,0,0,0
302,30,10620,121324,40.20209,-89.718,4276,0,0,0,0,0,0
303,30,10620,121325,40.20209,-89.718,4237,0,0,0,0,0,0
304,30,10620,121326,40.20209,-89.718,4270,0,0,0,0,0,0
305,30,10620,121327,40.20209,-89.718,4372,0,0,0,0,0,0
306,30,10620,121328,40.20209,-89.718,4243,0,0,0,0,0,0
307,30,10620,121329,40.20209,-89.718,4244,0,0,0,0,0,0
308,30,10620,121330,40.20209,-89.718,4318,0,0,0,0,0,0
309,30,10620,121331,40.20209,-89.718,4260,0,0,0,0,0,0
310,31,10620,121332,40.20208954,-89.71804,4258,0,0,0,0,0,0
311,31,10620,121333,40.20208954,-89.71804,4304,0,0,0,0,0,0
312,31,10620,121334,40.20209,-89.71804,4187,0,0.1,0.051,0,0.1,0
313,31,10620,121335,40.20209,-89.71804,4363,0,0,-0.051,0,-0.1,0
314,31,10620,121336,40.20209,-89.71804,4290,0,0,0,0,0,0
315,31,10620,121337,40.20209,-89.71804,4211,0,0,0,0,0,0
316,31,10620,121338,40.20209,-89.71804,4239,0,0,0,0,0,0
317,31,10620,121339,40.20209,-89.71804,4211,0,0,0,0,0,0
318,31,10620,121340,40.20209,-89.71804,4337,0,0,0,0,0,0
319,31,10620,121341,40.20209,-89.71804,4292,0,0,0,0,0,0
320,32,10620,121346,40.20209,-89.71804,4198,0,0,0,0,0,0
321,32,10620,121347,40.20209,-89.71804,4404,0,0,0,0,0,0
322,32,10620,121348,40.20209,-89.71804,4231,0,0,0,0,0,0
323,32,10620,121349,40.20209,-89.71804,4431,0,0,0,0,0,0
324,32,10620,121350,40.20209,-89.71804,4310,0,0,0,0,0,0
325,32,10620,121351,40.20209,-89.71804,4312,0,0,0,0,0,0
326,32,10620,121352,40.20209,-89.71804,4312,0,0,0,0,0,0
327,32,10620,121353,40.20209,-89.71804,4221,0,0,0,0,0,0
328,32,10620,121354,40.20209,-89.71804,4271,0,0,0,0,0,0
329,32,10620,121355,40.20209,-89.71804,4193,0,0,0,0,0,0
330,33,10620,121356,40.20209,-89.71804,4211,0,0,0,0,0,0
331,33,10620,121357,40.20209,-89.71804,4383,0,0,0,0,0,0
332,33,10620,121358,40.20209,-89.71804,4324,0,0,0,0,0,0
333,33,10620,121359,40.20209,-89.71804,4223,0,0,0,0,0,0
334,33,10620,121400,40.20209,-89.71804,4384,0,0,0,0,0,0
335,33,10620,121401,40.20209,-89.71804,4281,0,0,0,0,0,0
336,33,10620,121402,40.20209,-89.71804,4218,0,0,0,0,0,0
337,33,10620,121403,40.20209,-89.71804,4311,0,0,0,0,0,0
338,33,10620,121404,40.20209,-89.71804,4324,0,0,0,0,0,0
339,33,10620,121405,40.20209,-89.71804,4227,0,0,0,0,0,0
340,34,10620,121406,40.20209,-89.71804,4307,0,0,0,0,0,0
341,34,10620,121407,40.20209,-89.71804,4237,0,0,0,0,0,0
342,34,10620,121408,40.20209,-89.71804,4322,0,0,0,0,0,0
343,34,10620,121409,40.20209,-89.71804,4185,0,0,0,0,0,0
344,34,10620,121410,40.20209,-89.71804,4170,0,0,0,0,0,0
345,34,10620,121411,40.20209,-89.71804,4250,0,0,0,0,0,0
346,34,10620,121412,40.20209,-89.71804,4395,0,0,0,0,0,0
347,34,10620,121413,40.20209,-89.71804,4220,0,0,0,0,0,0
348,34,10620,121414,40.20209,-89.71804,4224,0,0,0,0,0,0
349,34,10620,121415,40.20209,-89.71804,4336,0,0,0,0,0,0
350,35,10620,121420,40.20209,-89.71804,4312,0,0,0,0,0,0
351,35,10620,121421,40.20209,-89.71804,4192,0,0,0,0,0,0
352,35,10620,121422,40.20209,-89.71804,4334,0,0,0,0,0,0
353,35,10620,121423,40.20209,-89.71804,4397,0,0,0,0,0,0
354,35,10620,121424,40.20209,-89.71804,4273,0,0,0,0,0,0
355,35,10620,121425,40.20209,-89.71804,4255,0,0,0,0,0,0
356,35,10620,121426,40.20209,-89.71804,4152,0,0,0,0,0,0
357,35,10620,121427,40.20209,-89.71804,4212,0,0,0,0,0,0
358,35,10620,121428,40.20209,-89.71804,4338,0,0,0,0,0,0
359,35,10620,121429,40.20209,-89.71804,4293,0,0,0,0,0,0
360,36,10620,121430,40.20209,-89.71804,4219,0,0,0,0,0,0
361,36,10620,121431,40.20209,-89.71804,4331,0,0,0,0,0,0
362,36,10620,121432,40.20209,-89.71804,4338,0,0,0,0,0,0
363,36,10620,121433,40.20209,-89.71804,4254,0,0,0,0,0,0
364,36,10620,121434,40.20209,-89.71804,4280,0,0,0,0,0,0
365,36,10620,121435,40.20209,-89.71804,4143,0,0,0,0,0,0
366,36,10620,121436,40.20209,-89.71804,4138,0,0,0,0,0,0
367,36,10620,121437,40.20209,-89.71804,4259,0,0,0,0,0,0
368,36,10620,121438,40.20209,-89.71804,4419,0,0,0,0,0,0
369,36,10620,121439,40.20209,-89.71804,4305,0,0,0,0,0,0
370,37,10620,121440,40.20209,-89.71806,4163,0,0,0,0,0,0
371,37,10620,121441,40.20209,-89.71806,4261,0,0,0,0,0,0
372,37,10620,121442,40.20209,-89.71806,4293,0,0,0,0,0,0
373,37,10620,121443,40.20209,-89.71806,4280,0,0,0,0,0,0
